RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,        33040,     2937,   5866.8,      126,    43100
           100,          510,     2933,   5862.7,      126,    43100
           100,         1042,     2930,   5858.2,      126,    43100
           100,         3631,     2931,   5853.3,      126,    43100
           100,         1272,     2928,   5848.7,      126,    43100
           100,         1069,     2925,   5844.3,      126,    43100
           100,         1342,     2922,   5839.7,      126,    43100
           100,         1999,     2921,   5834.9,      126,    43100
           100,          461,     2916,   5830.8,      126,    43100
           100,         4082,     2918,   5826.1,      126,    43100
           100,         1117,     2915,   5821.7,      126,    43100
           100,          628,     2912,   5817.5,      126,    43100
           100,         1940,     2910,   5812.8,      126,    43100
           100,          711,     2906,   5808.6,      126,    43100
           100,         1873,     2904,   5803.9,      126,    43100
           100,         5231,     2908,   5799.9,      126,    43100
           100,          944,     2905,   5795.6,      126,    43100
           100,          145,     2901,   5791.9,      126,    43100
           100,         2718,     2900,   5787.1,      126,    43100
           100,          940,     2897,   5782.8,      126,    43100
           100,          212,     2893,   5779.1,      126,    43100
           100,         2294,     2892,   5774.4,      126,    43100
           100,          824,     2888,   5770.2,      126,    43100
           100,         1611,     2886,   5765.7,      126,    43100
           100,         1375,     2884,   5761.3,      126,    43100
           100,         1498,     2881,   5756.8,      126,    43100
           100,         1170,     2878,   5752.5,      126,    43100
           100,         1893,     2877,   5748.0,      126,    43100
           100,         1069,     2874,   5743.8,      126,    43100
           100,          239,     2870,   5740.1,      126,    43100
           100,         3333,     2870,   5735.4,      126,    43100
           100,          480,     2867,   5731.6,      126,    43100
           100,         1223,     2864,   5727.3,      126,    43100
           100,         2510,     2863,   5722.7,      126,    43100
           100,         1503,     2861,   5718.3,      126,    43100
           100,         1445,     2859,   5714.0,      126,    43100
           100,         3487,     2860,   5709.4,      126,    43100
           100,          278,     2856,   5705.8,      126,    43100
           100,         2042,     2854,   5701.3,      126,    43100
           100,         1464,     2852,   5697.0,      126,    43100
           100,          698,     2849,   5693.1,      126,    43100
           100,          552,     2845,   5689.3,      126,    43100
           100,         1062,     2842,   5685.2,      126,    43100
           100,          437,     2838,   5681.5,      126,    43100
           100,         1047,     2835,   5677.4,      126,    43100
           100,         1293,     2833,   5673.2,      126,    43100
           100,         1589,     2831,   5669.0,      126,    43100
           100,         1398,     2829,   5664.8,      126,    43100
           100,         1224,     2826,   5660.6,      126,    43100
           100,          927,     2823,   5656.7,      126,    43100
           100,         3740,     2825,   5652.3,      126,    43100
           100,         1425,     2823,   5648.2,      126,    43100
           100,         1195,     2820,   5644.1,      126,    43100
           100,         1066,     2817,   5640.1,      126,    43100
           100,         4561,     2820,   5636.1,      126,    43100
           100,          369,     2816,   5632.5,      126,    43100
           100,         2468,     2816,   5628.1,      126,    43100
           100,         1468,     2813,   5624.0,      126,    43100
           100,          173,     2809,   5620.6,      126,    43100
           100,         2305,     2809,   5616.3,      126,    43100
           100,        28603,     2849,   5702.9,      126,    43100
           100,          473,     2845,   5699.3,      126,    43100
           100,         1281,     2842,   5695.2,      126,    43100
           100,         4727,     2845,   5691.3,      126,    43100
           100,          699,     2842,   5687.5,      126,    43100
           100,         3709,     2843,   5683.3,      126,    43100
           100,         6036,     2848,   5680.3,      126,    43100
           100,          916,     2845,   5676.4,      126,    43100
           100,         1619,     2843,   5672.3,      126,    43100
           100,         1015,     2841,   5668.4,      126,    43100
           100,          355,     2837,   5664.9,      126,    43100
           100,          912,     2834,   5661.1,      126,    43100
           100,         4890,     2837,   5657.3,      126,    43100
           100,          626,     2834,   5653.7,      126,    43100
           100,          477,     2830,   5650.1,      126,    43100
           100,         1404,     2828,   5646.1,      126,    43100
           100,         1055,     2825,   5642.3,      126,    43100
           100,          975,     2822,   5638.5,      126,    43100
           100,         7699,     2830,   5637.4,      126,    43100
           100,          863,     2827,   5633.7,      126,    43100
           100,          437,     2823,   5630.2,      126,    43100
           100,         2096,     2822,   5626.0,      126,    43100
           100,         1738,     2821,   5622.0,      126,    43100
           100,         1040,     2818,   5618.2,      126,    43100
           100,         2122,     2817,   5614.0,      126,    43100
           100,          464,     2813,   5610.6,      126,    43100
           100,         1275,     2811,   5606.7,      126,    43100
           100,         4009,     2813,   5602.7,      126,    43100
           100,         1433,     2811,   5598.8,      126,    43100
           100,         1132,     2808,   5595.0,      126,    43100
           100,         4780,     2811,   5591.4,      126,    43100
           100,          943,     2808,   5587.7,      126,    43100
           100,          272,     2805,   5584.5,      126,    43100
           100,         2280,     2804,   5580.4,      126,    43100
           100,          884,     2801,   5576.7,      126,    43100
           100,         1610,     2799,   5572.8,      126,    43100
           100,         2007,     2798,   5568.8,      126,    43100
           100,          792,     2795,   5565.3,      126,    43100
           100,          897,     2792,   5561.7,      126,    43100
           100,         1866,     2791,   5557.7,      126,    43100
           100,          659,     2788,   5554.2,      126,    43100
           100,          896,     2785,   5550.7,      126,    43100
           100,         4836,     2788,   5547.2,      126,    43100
           100,         1000,     2786,   5543.6,      126,    43100
           100,          493,     2782,   5540.2,      126,    43100
           100,         9157,     2792,   5541.5,      126,    43100
           100,          633,     2788,   5538.1,      126,    43100
           100,          649,     2785,   5534.7,      126,    43100
           100,         5286,     2789,   5531.5,      126,    43100
           100,          242,     2785,   5528.4,      126,    43100
           100,          931,     2783,   5524.9,      126,    43100
           100,         1959,     2781,   5521.0,      126,    43100
           100,         1037,     2779,   5517.4,      126,    43100
           100,         1144,     2777,   5513.8,      126,    43100
           100,         4176,     2779,   5510.1,      126,    43100
           100,          367,     2775,   5506.9,      126,    43100
           100,         1658,     2774,   5503.2,      126,    43100
           100,         3604,     2775,   5499.3,      126,    43100
           100,         1274,     2773,   5495.7,      126,    43100
           100,         1288,     2770,   5492.1,      126,    43100
           100,         2978,     2771,   5488.2,      126,    43100
           100,          694,     2768,   5484.9,      126,    43100
           100,          693,     2765,   5481.5,      126,    43100
           100,          882,     2762,   5478.1,      126,    43100
           100,         1261,     2760,   5474.5,      126,    43100
           100,         2267,     2759,   5470.7,      126,    43100
           100,         2763,     2759,   5466.9,      126,    43100
           100,          829,     2757,   5463.5,      126,    43100
           100,         1453,     2755,   5459.9,      126,    43100
           100,         2485,     2755,   5456.1,      126,    43100
           100,          786,     2752,   5452.8,      126,    43100
           100,         2383,     2751,   5449.0,      126,    43100
           100,         2920,     2751,   5445.2,      126,    43100
           100,          956,     2749,   5441.8,      126,    43100
           100,        11813,     2762,   5448.5,      126,    43100
           100,         5189,     2765,   5445.4,      126,    43100
           100,          296,     2762,   5442.4,      126,    43100
           100,         1430,     2760,   5438.9,      126,    43100
           100,         2663,     2760,   5435.1,      126,    43100
           100,          672,     2757,   5431.9,      126,    43100
           100,         1788,     2755,   5428.3,      126,    43100
           100,        10215,     2766,   5431.6,      126,    43100
           100,          496,     2762,   5428.5,      126,    43100
           100,          464,     2759,   5425.5,      126,    43100
           100,        36098,     2805,   5560.4,      126,    43100
           100,          590,     2802,   5557.2,      126,    43100
           100,          418,     2799,   5554.1,      126,    43100
           100,         1078,     2796,   5550.6,      126,    43100
           100,          587,     2793,   5547.5,      126,    43100
           100,          902,     2791,   5544.1,      126,    43100
           100,          887,     2788,   5540.8,      126,    43100
           100,         1462,     2786,   5537.2,      126,    43100
           100,         1382,     2785,   5533.7,      126,    43100
           100,         1410,     2783,   5530.2,      126,    43100
           100,         2194,     2782,   5526.5,      126,    43100
           100,         2788,     2782,   5522.8,      126,    43100
           100,        10234,     2792,   5525.8,      126,    43100
           100,          833,     2789,   5522.6,      126,    43100
           100,          640,     2786,   5519.4,      126,    43100
           100,         8640,     2794,   5519.9,      126,    43100
           100,          887,     2792,   5516.6,      126,    43100
           100,          932,     2789,   5513.3,      126,    43100
           100,         4161,     2791,   5509.9,      126,    43100
           100,          791,     2788,   5506.7,      126,    43100
           100,          744,     2786,   5503.5,      126,    43100
           100,         4154,     2787,   5500.0,      126,    43100
           100,         1717,     2786,   5496.5,      126,    43100
           100,         3399,     2787,   5492.9,      126,    43100
           100,         5137,     2790,   5489.9,      126,    43100
           100,         1048,     2788,   5486.7,      126,    43100
           100,          642,     2785,   5483.6,      126,    43100
           100,         3114,     2785,   5480.0,      126,    43100
           100,          570,     2782,   5476.9,      126,    43100
           100,         3046,     2783,   5473.3,      126,    43100
           100,         1365,     2781,   5470.0,      126,    43100
           100,          846,     2778,   5466.8,      126,    43100
           100,          347,     2775,   5463.9,      126,    43100
           100,         1572,     2774,   5460.5,      126,    43100
           100,          957,     2771,   5457.3,      126,    43100
           100,          780,     2769,   5454.2,      126,    43100
           100,         4624,     2771,   5451.1,      126,    43100
           100,         1818,     2770,   5447.6,      126,    43100
           100,          693,     2767,   5444.6,      126,    43100
           100,         1656,     2766,   5441.2,      126,    43100
           100,         1049,     2763,   5438.0,      126,    43100
           100,         1563,     2762,   5434.6,      126,    43100
           100,         2222,     2761,   5431.2,      126,    43100
           100,         1735,     2760,   5427.8,      126,    43100
           100,          464,     2757,   5424.9,      126,    43100
           100,         1846,     2756,   5421.5,      126,    43100
           100,         1023,     2753,   5418.3,      126,    43100
           100,         1587,     2752,   5415.0,      126,    43100
           100,         1640,     2750,   5411.7,      126,    43100
           100,          498,     2748,   5408.8,      126,    43100
           100,         2925,     2748,   5405.3,      126,    43100
           100,         5008,     2751,   5402.4,      126,    43100
           100,         1106,     2749,   5399.3,      126,    43100
           100,          592,     2746,   5396.4,      126,    43100
           100,         3122,     2746,   5393.0,      126,    43100
           100,         1086,     2744,   5389.9,      126,    43100
           100,         1613,     2743,   5386.6,      126,    43100
           100,         5917,     2747,   5384.3,      126,    43100
           100,         1560,     2745,   5381.1,      126,    43100
           100,         1249,     2743,   5377.9,      126,    43100
           100,         2255,     2743,   5374.6,      126,    43100
           100,          800,     2740,   5371.6,      126,    43100
           100,         1252,     2738,   5368.5,      126,    43100
           100,         2462,     2738,   5365.1,      126,    43100
           100,         1168,     2736,   5362.0,      126,    43100
           100,        12908,     2749,   5370.7,      126,    43100
           100,         3319,     2750,   5367.4,      126,    43100
           100,          741,     2747,   5364.5,      126,    43100
           100,         1059,     2745,   5361.5,      126,    43100
           100,         3938,     2746,   5358.3,      126,    43100
           100,          598,     2744,   5355.4,      126,    43100
           100,          657,     2741,   5352.6,      126,    43100
           100,         4503,     2743,   5349.6,      126,    43100
           100,         1769,     2742,   5346.4,      126,    43100
           100,          870,     2740,   5343.5,      126,    43100
           100,         6605,     2745,   5341.9,      126,    43100
           100,         1125,     2743,   5338.9,      126,    43100
           100,          668,     2740,   5336.1,      126,    43100
           100,          694,     2737,   5333.2,      126,    43100
           100,         1656,     2736,   5330.1,      126,    43100
           100,          936,     2734,   5327.2,      126,    43100
           100,         1292,     2732,   5324.1,      126,    43100
           100,         1806,     2731,   5320.9,      126,    43100
           100,         3514,     2732,   5317.7,      126,    43100
           100,          841,     2730,   5314.9,      126,    43100
           100,         1271,     2728,   5311.8,      126,    43100
           100,         1864,     2727,   5308.7,      126,    43100
           100,          592,     2724,   5305.9,      126,    43100
           100,         1817,     2723,   5302.8,      126,    43100
           100,          398,     2720,   5300.2,      126,    43100
           100,         2606,     2720,   5296.9,      126,    43100
           100,         1503,     2719,   5293.9,      126,    43100
           100,         6441,     2723,   5292.2,      126,    43100
           100,         3254,     2724,   5289.1,      126,    43100
           100,         1156,     2722,   5286.1,      126,    43100
           100,         1173,     2720,   5283.2,      126,    43100
           100,         1692,     2719,   5280.1,      126,    43100
           100,          887,     2717,   5277.3,      126,    43100
           100,          912,     2714,   5274.5,      126,    43100
           100,         5767,     2718,   5272.4,      126,    43100
           100,          886,     2716,   5269.6,      126,    43100
           100,         1694,     2715,   5266.5,      126,    43100
           100,         1765,     2713,   5263.4,      126,    43100
           100,          560,     2711,   5260.8,      126,    43100
           100,          387,     2708,   5258.3,      126,    43100
           100,         3376,     2709,   5255.2,      126,    43100
           100,          532,     2706,   5252.5,      126,    43100
           100,          834,     2704,   5249.8,      126,    43100
           100,         4979,     2707,   5247.3,      126,    43100
           100,          642,     2704,   5244.6,      126,    43100
           100,         1523,     2703,   5241.6,      126,    43100
           100,         3244,     2703,   5238.6,      126,    43100
           100,          831,     2701,   5235.8,      126,    43100
           100,          312,     2698,   5233.4,      126,    43100
           100,         2106,     2698,   5230.3,      126,    43100
           100,          643,     2695,   5227.7,      126,    43100
           100,          532,     2693,   5225.1,      126,    43100
           100,         5618,     2696,   5223.0,      126,    43100
           100,          310,     2693,   5220.6,      126,    43100
           100,         1031,     2691,   5217.8,      126,    43100
           100,         1872,     2690,   5214.8,      126,    43100
           100,         1080,     2689,   5212.0,      126,    43100
           100,         1374,     2687,   5209.1,      126,    43100
           100,          752,     2685,   5206.5,      126,    43100
           100,          314,     2682,   5204.1,      126,    43100
           100,         1800,     2681,   5201.1,      126,    43100
           100,         2612,     2681,   5198.1,      126,    43100
           100,         1734,     2680,   5195.1,      126,    43100
           100,         1128,     2678,   5192.4,      126,    43100
           100,         2800,     2678,   5189.4,      126,    43100
           100,         1079,     2676,   5186.6,      126,    43100
           100,          794,     2674,   5184.0,      126,    43100
           100,         7890,     2680,   5184.0,      126,    43100
           100,          569,     2678,   5181.5,      126,    43100
           100,          364,     2675,   5179.1,      126,    43100
           100,         4793,     2677,   5176.6,      126,    43100
           100,         1264,     2676,   5173.9,      126,    43100
           100,         2979,     2676,   5170.9,      126,    43100
           100,         1688,     2675,   5168.0,      126,    43100
           100,          218,     2672,   5165.7,      126,    43100
           100,          254,     2669,   5163.4,      126,    43100
           100,         2755,     2669,   5160.4,      126,    43100
           100,          831,     2667,   5157.8,      126,    43100
           100,         3228,     2668,   5154.9,      126,    43100
           100,         1899,     2667,   5152.0,      126,    43100
           100,          749,     2665,   5149.5,      126,    43100
           100,         1227,     2663,   5146.8,      126,    43100
           100,         4960,     2666,   5144.4,      126,    43100
           100,          727,     2664,   5141.9,      126,    43100
           100,          713,     2661,   5139.4,      126,    43100
           100,         2820,     2662,   5136.5,      126,    43100
           100,          347,     2659,   5134.1,      126,    43100
           100,         2047,     2658,   5131.3,      126,    43100
           100,         2582,     2658,   5128.4,      126,    43100
           100,          734,     2656,   5125.9,      126,    43100
           100,          538,     2654,   5123.4,      126,    43100
           100,         3289,     2654,   5120.6,      126,    43100
           100,         1183,     2653,   5117.9,      126,    43100
           100,         1010,     2651,   5115.4,      126,    43100
           100,         2793,     2651,   5112.5,      126,    43100
           100,          278,     2648,   5110.2,      126,    43100
           100,          598,     2646,   5107.8,      126,    43100
           100,         2403,     2646,   5105.0,      126,    43100
           100,          582,     2643,   5102.6,      126,    43100
           100,         1273,     2642,   5099.9,      126,    43100
           100,          205,     2639,   5097.7,      126,    43100
           100,          403,     2637,   5095.4,      126,    43100
           100,         2579,     2637,   5092.6,      126,    43100
           100,         1966,     2636,   5089.8,      126,    43100
           100,         1429,     2635,   5087.1,      126,    43100
           100,          529,     2632,   5084.7,      126,    43100
           100,         5813,     2636,   5083.0,      126,    43100
           100,          807,     2634,   5080.6,      126,    43100
           100,         1990,     2633,   5077.8,      126,    43100
           100,          925,     2631,   5075.3,      126,    43100
           100,         1433,     2630,   5072.7,      126,    43100
           100,         2232,     2629,   5069.9,      126,    43100
           100,          616,     2627,   5067.5,      126,    43100
           100,          564,     2625,   5065.2,      126,    43100
           100,         3513,     2626,   5062.5,      126,    43100
           100,         1206,     2624,   5059.9,      126,    43100
           100,          508,     2622,   5057.6,      126,    43100
           100,         1976,     2621,   5054.9,      126,    43100
           100,          255,     2619,   5052.7,      126,    43100
           100,         1118,     2617,   5050.2,      126,    43100
           100,         1799,     2616,   5047.5,      126,    43100
           100,         1399,     2615,   5044.9,      126,    43100
           100,         1331,     2613,   5042.3,      126,    43100
           100,         2247,     2613,   5039.6,      126,    43100
           100,         1110,     2611,   5037.1,      126,    43100
           100,          959,     2610,   5034.6,      126,    43100
           100,          625,     2607,   5032.3,      126,    43100
           100,         1503,     2606,   5029.7,      126,    43100
           100,         1195,     2605,   5027.2,      126,    43100
           100,          510,     2602,   5025.0,      126,    43100
           100,         1038,     2601,   5022.5,      126,    43100
           100,         1513,     2600,   5019.9,      126,    43100
           100,         2370,     2599,   5017.2,      126,    43100
           100,         2112,     2599,   5014.5,      126,    43100
           100,         1545,     2598,   5011.9,      126,    43100
           100,         1209,     2596,   5009.5,      126,    43100
           100,          580,     2594,   5007.2,      126,    43100
           100,         1053,     2592,   5004.8,      126,    43100
           100,         2053,     2592,   5002.1,      126,    43100
           100,          712,     2590,   4999.8,      126,    43100
           100,          937,     2588,   4997.4,      126,    43100
           100,         2956,     2588,   4994.8,      126,    43100
           100,         1020,     2587,   4992.4,      126,    43100
           100,         1069,     2585,   4989.9,      126,    43100
           100,         2305,     2585,   4987.3,      126,    43100
           100,          789,     2583,   4985.0,      126,    43100
           100,         1497,     2582,   4982.4,      126,    43100
           100,         2386,     2581,   4979.8,      126,    43100
           100,         1196,     2580,   4977.4,      126,    43100
           100,          479,     2578,   4975.2,      126,    43100
           100,         6234,     2582,   4974.0,      126,    43100
           100,         1350,     2580,   4971.5,      126,    43100
           100,          739,     2578,   4969.2,      126,    43100
           100,         2321,     2578,   4966.6,      126,    43100
           100,          985,     2576,   4964.3,      126,    43100
           100,          753,     2574,   4962.0,      126,    43100
           100,         1937,     2574,   4959.4,      126,    43100
           100,          665,     2572,   4957.2,      126,    43100
           100,          846,     2570,   4954.9,      126,    43100
           100,         1295,     2569,   4952.5,      126,    43100
           100,         2297,     2568,   4949.9,      126,    43100
           100,          947,     2567,   4947.6,      126,    43100
           100,          918,     2565,   4945.3,      126,    43100
           100,         1359,     2564,   4942.9,      126,    43100
           100,         1262,     2562,   4940.5,      126,    43100
           100,         2547,     2562,   4937.9,      126,    43100
           100,         1280,     2561,   4935.5,      126,    43100
           100,          657,     2559,   4933.3,      126,    43100
           100,         1014,     2557,   4931.0,      126,    43100
           100,         1792,     2557,   4928.5,      126,    43100
           100,         1403,     2555,   4926.1,      126,    43100
           100,         1214,     2554,   4923.7,      126,    43100
           100,         1352,     2553,   4921.3,      126,    43100
           100,         1434,     2552,   4918.9,      126,    43100
           100,          994,     2550,   4916.6,      126,    43100
           100,        32329,     2581,   5006.2,      126,    43100
           100,          920,     2579,   5003.9,      126,    43100
           100,         1874,     2578,   5001.4,      126,    43100
           100,         1233,     2577,   4999.0,      126,    43100
           100,          853,     2575,   4996.8,      126,    43100
           100,         3236,     2576,   4994.2,      126,    43100
           100,         3564,     2577,   4991.8,      126,    43100
           100,         1051,     2575,   4989.4,      126,    43100
           100,         2471,     2575,   4986.9,      126,    43100
           100,          572,     2573,   4984.8,      126,    43100
           100,         1174,     2572,   4982.4,      126,    43100
           100,         3375,     2573,   4979.9,      126,    43100
           100,         1431,     2571,   4977.5,      126,    43100
           100,          696,     2569,   4975.4,      126,    43100
           100,          827,     2568,   4973.1,      126,    43100
           100,         1125,     2566,   4970.8,      126,    43100
           100,         1511,     2565,   4968.4,      126,    43100
           100,          933,     2563,   4966.2,      126,    43100
           100,         1431,     2562,   4963.8,      126,    43100
           100,         2012,     2562,   4961.3,      126,    43100
           100,         2879,     2562,   4958.8,      126,    43100
           100,         1446,     2561,   4956.4,      126,    43100
           100,          738,     2559,   4954.3,      126,    43100
           100,         1978,     2559,   4951.8,      126,    43100
           100,         2126,     2558,   4949.3,      126,    43100
           100,         1754,     2557,   4946.9,      126,    43100
           100,         2976,     2558,   4944.4,      126,    43100
           100,          717,     2556,   4942.3,      126,    43100
           100,         1023,     2554,   4940.0,      126,    43100
           100,         3405,     2555,   4937.6,      126,    43100
           100,         2543,     2555,   4935.2,      126,    43100
           100,         1662,     2554,   4932.8,      126,    43100
           100,         1696,     2553,   4930.4,      126,    43100
           100,         1115,     2552,   4928.1,      126,    43100
           100,         1719,     2551,   4925.7,      126,    43100
           100,          776,     2549,   4923.6,      126,    43100
           100,         2057,     2549,   4921.2,      126,    43100
           100,         1799,     2548,   4918.8,      126,    43100
           100,         1908,     2548,   4916.4,      126,    43100
           100,         1370,     2546,   4914.1,      126,    43100
           100,         1231,     2545,   4911.8,      126,    43100
           100,         4085,     2547,   4909.6,      126,    43100
           100,          544,     2545,   4907.6,      126,    43100
           100,          734,     2543,   4905.5,      126,    43100
           100,         2033,     2542,   4903.1,      126,    43100
           100,          661,     2540,   4901.1,      126,    43100
           100,         1495,     2539,   4898.8,      126,    43100
           100,         2081,     2539,   4896.4,      126,    43100
           100,          635,     2537,   4894.3,      126,    43100
           100,          734,     2535,   4892.2,      126,    43100
           100,         2888,     2536,   4889.9,      126,    43100
           100,          809,     2534,   4887.8,      126,    43100
           100,         1511,     2533,   4885.5,      126,    43100
           100,         1846,     2532,   4883.1,      126,    43100
           100,         1236,     2531,   4880.9,      126,    43100
           100,         1405,     2530,   4878.6,      126,    43100
           100,          678,     2528,   4876.6,      126,    43100
           100,         2031,     2528,   4874.3,      126,    43100
           100,          808,     2526,   4872.2,      126,    43100
           100,         1944,     2525,   4869.8,      126,    43100
           100,         1651,     2525,   4867.6,      126,    43100
           100,         1334,     2523,   4865.3,      126,    43100
           100,         1171,     2522,   4863.2,      126,    43100
           100,          606,     2520,   4861.2,      126,    43100
           100,          678,     2518,   4859.1,      126,    43100
           100,         1703,     2518,   4856.9,      126,    43100
           100,          819,     2516,   4854.8,      126,    43100
           100,          807,     2514,   4852.7,      126,    43100
           100,         1946,     2514,   4850.4,      126,    43100
           100,         3004,     2514,   4848.1,      126,    43100
           100,         1120,     2513,   4846.0,      126,    43100
           100,         2575,     2513,   4843.7,      126,    43100
           100,         1983,     2512,   4841.4,      126,    43100
           100,         4206,     2514,   4839.3,      126,    43100
           100,         2678,     2514,   4837.0,      126,    43100
           100,         3212,     2515,   4834.7,      126,    43100
           100,         1184,     2514,   4832.6,      126,    43100
           100,          983,     2512,   4830.5,      126,    43100
           100,         1945,     2512,   4828.2,      126,    43100
           100,         1835,     2511,   4826.0,      126,    43100
           100,         2361,     2511,   4823.7,      126,    43100
           100,         1210,     2510,   4821.6,      126,    43100
           100,          987,     2508,   4819.5,      126,    43100
           100,         7663,     2513,   4819.8,      126,    43100
           100,          565,     2511,   4817.9,      126,    43100
           100,          786,     2510,   4815.9,      126,    43100
           100,         3738,     2511,   4813.8,      126,    43100
           100,         1415,     2510,   4811.6,      126,    43100
           100,          620,     2508,   4809.7,      126,    43100
           100,         2327,     2508,   4807.4,      126,    43100
           100,         2384,     2508,   4805.1,      126,    43100
           100,         1468,     2507,   4803.0,      126,    43100
           100,         3297,     2507,   4800.8,      126,    43100
           100,          938,     2506,   4798.8,      126,    43100
           100,         1578,     2505,   4796.6,      126,    43100
           100,         1128,     2504,   4794.5,      126,    43100
           100,         1725,     2503,   4792.3,      126,    43100
           100,          722,     2501,   4790.4,      126,    43100
           100,         1756,     2501,   4788.2,      126,    43100
           100,         1501,     2500,   4786.1,      126,    43100
           100,         2231,     2499,   4783.8,      126,    43100
           100,         1260,     2498,   4781.7,      126,    43100
           100,          927,     2497,   4779.7,      126,    43100
           100,         1199,     2496,   4777.7,      126,    43100
           100,          929,     2494,   4775.7,      126,    43100
           100,          643,     2492,   4773.8,      126,    43100
           100,          501,     2491,   4772.0,      126,    43100
           100,         1089,     2489,   4769.9,      126,    43100
           100,         2743,     2490,   4767.7,      126,    43100
           100,          996,     2488,   4765.7,      126,    43100
           100,          295,     2486,   4764.0,      126,    43100
           100,         3899,     2487,   4762.0,      126,    43100
           100,          825,     2486,   4760.0,      126,    43100
           100,         1204,     2485,   4758.0,      126,    43100
           100,         2094,     2484,   4755.8,      126,    43100
           100,          966,     2483,   4753.9,      126,    43100
           100,         3473,     2484,   4751.8,      126,    43100
           100,          850,     2482,   4749.8,      126,    43100
           100,         1261,     2481,   4747.8,      126,    43100
           100,         2151,     2481,   4745.6,      126,    43100
           100,          552,     2479,   4743.8,      126,    43100
           100,         2046,     2479,   4741.6,      126,    43100
           100,          937,     2477,   4739.7,      126,    43100
           100,         1560,     2476,   4737.6,      126,    43100
           100,          883,     2475,   4735.7,      126,    43100
           100,         1133,     2474,   4733.7,      126,    43100
           100,         1242,     2473,   4731.7,      126,    43100
           100,          899,     2471,   4729.8,      126,    43100
           100,          662,     2470,   4727.9,      126,    43100
           100,         2818,     2470,   4725.8,      126,    43100
           100,         2025,     2470,   4723.6,      126,    43100
           100,         1839,     2469,   4721.5,      126,    43100
           100,         3793,     2470,   4719.6,      126,    43100
           100,          697,     2469,   4717.7,      126,    43100
           100,         2220,     2468,   4715.6,      126,    43100
           100,         3134,     2469,   4713.5,      126,    43100
           100,         1063,     2468,   4711.5,      126,    43100
           100,          644,     2466,   4709.7,      126,    43100
           100,          427,     2464,   4708.0,      126,    43100
           100,          975,     2463,   4706.1,      126,    43100
           100,         3045,     2463,   4704.0,      126,    43100
           100,         1001,     2462,   4702.1,      126,    43100
           100,         1481,     2461,   4700.1,      126,    43100
           100,         2005,     2461,   4698.0,      126,    43100
           100,         1263,     2460,   4696.0,      126,    43100
           100,          841,     2458,   4694.1,      126,    43100
           100,         1283,     2457,   4692.2,      126,    43100
           100,         1316,     2456,   4690.2,      126,    43100
           100,         1237,     2455,   4688.2,      126,    43100
           100,         2149,     2455,   4686.1,      126,    43100
           100,          836,     2453,   4684.3,      126,    43100
           100,          949,     2452,   4682.4,      126,    43100
           100,         2056,     2452,   4680.3,      126,    43100
           100,         1288,     2451,   4678.4,      126,    43100
           100,         1621,     2450,   4676.4,      126,    43100
           100,         1317,     2449,   4674.4,      126,    43100
           100,          540,     2447,   4672.7,      126,    43100
           100,         1353,     2446,   4670.7,      126,    43100
           100,         2176,     2446,   4668.6,      126,    43100
           100,         3290,     2447,   4666.6,      126,    43100
           100,         1221,     2446,   4664.7,      126,    43100
           100,         1936,     2445,   4662.7,      126,    43100
           100,          364,     2443,   4661.0,      126,    43100
           100,          493,     2442,   4659.3,      126,    43100
           100,         2908,     2442,   4657.3,      126,    43100
           100,          702,     2440,   4655.5,      126,    43100
           100,          904,     2439,   4653.7,      126,    43100
           100,         1235,     2438,   4651.8,      126,    43100
           100,          517,     2436,   4650.1,      126,    43100
           100,         1449,     2435,   4648.1,      126,    43100
           100,         1378,     2435,   4646.2,      126,    43100
           100,         1608,     2434,   4644.2,      126,    43100
           100,         1376,     2433,   4642.3,      126,    43100
           100,         1937,     2432,   4640.3,      126,    43100
           100,          873,     2431,   4638.5,      126,    43100
           100,          869,     2430,   4636.7,      126,    43100
           100,         2308,     2430,   4634.7,      126,    43100
           100,          346,     2428,   4633.1,      126,    43100
           100,         1166,     2427,   4631.2,      126,    43100
           100,         2392,     2427,   4629.2,      126,    43100
           100,          718,     2425,   4627.4,      126,    43100
           100,         1803,     2425,   4625.4,      126,    43100
           100,          746,     2423,   4623.7,      126,    43100
           100,          819,     2422,   4621.9,      126,    43100
           100,         1596,     2421,   4620.0,      126,    43100
           100,         2189,     2421,   4618.0,      126,    43100
           100,          849,     2420,   4616.2,      126,    43100
           100,         2730,     2420,   4614.2,      126,    43100
           100,         1050,     2419,   4612.4,      126,    43100
           100,          917,     2417,   4610.6,      126,    43100
           100,          891,     2416,   4608.9,      126,    43100
           100,         3818,     2417,   4607.1,      126,    43100
           100,         1461,     2416,   4605.2,      126,    43100
           100,         1485,     2416,   4603.3,      126,    43100
           100,         1787,     2415,   4601.3,      126,    43100
           100,         1566,     2414,   4599.4,      126,    43100
           100,          754,     2413,   4597.7,      126,    43100
           100,         4107,     2414,   4596.0,      126,    43100
           100,         1380,     2413,   4594.1,      126,    43100
           100,          677,     2412,   4592.4,      126,    43100
           100,         2760,     2412,   4590.5,      126,    43100
           100,          287,     2410,   4588.9,      126,    43100
